TransactionId,UserId,VisitYear,VisitMonth,VisitMode,AttractionId,Rating,ContinentId,RegionId,CountryId,CityId,Continent,Region,Country,CityName,Attraction,AttractionAddress,AttractionTypeId,AttractionType,VisitModeName
4470,12757,2018,5,4,640,4,2,8,50,628,America,Northern America,Mexico,Santa Cruz Huatulco,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
4479,4627,2018,5,2,640,5,2,8,51,1327,America,Northern America,United States,Las Vegas,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
4518,1827,2018,5,4,640,4,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
4539,9456,2018,5,4,640,5,2,8,51,1749,America,Northern America,United States,Redondo Beach,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
4612,9102,2018,4,3,640,5,5,17,135,583,Europe,Central Europe,Switzerland,Zurich,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
4675,568,2018,4,2,640,3,1,4,22,136,Africa,Southern Africa,South Africa,Johannesburg,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
4710,7742,2018,4,4,640,5,2,8,51,725,America,Northern America,United States,Bellingham,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
4727,3692,2018,3,3,640,5,2,8,48,402,America,Northern America,Canada,Kelowna,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
4742,9374,2018,4,2,640,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
4744,5791,2018,4,3,640,4,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
4782,2876,2018,4,3,640,4,3,11,69,2286,Asia,East Asia,China,Macau,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
4795,3487,2018,4,2,640,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
4826,7017,2018,4,4,640,3,2,8,51,1847,America,Northern America,United States,Seattle,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
4850,9060,2018,3,3,640,5,2,8,51,2075,America,Northern America,United States,Weaverville,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
4853,8025,2018,3,5,640,4,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
4914,8578,2018,3,4,640,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
4916,2634,2018,3,4,640,5,2,8,48,545,America,Northern America,Canada,Toronto,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
4933,3441,2018,3,5,640,5,2,8,51,785,America,Northern America,United States,Brooklyn,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
4953,7433,2018,3,4,640,5,5,21,163,1025,Europe,Western Europe,United Kingdom,Exeter,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
4958,9925,2018,3,2,640,4,4,15,109,161,Australia & Oceania,Australia,Australia,Newcastle,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
4979,11966,2018,3,2,640,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5011,1208,2017,10,4,640,5,2,8,51,1376,America,Northern America,United States,Los Angeles,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
5022,7632,2017,12,3,640,4,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5033,1407,2018,3,2,640,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5051,9230,2017,10,2,640,5,2,8,48,378,America,Northern America,Canada,Fredericton,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5065,11071,2018,2,4,640,5,2,8,51,1552,America,Northern America,United States,New York City,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
5102,4339,2018,2,2,640,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5124,3320,2018,2,2,640,5,2,8,51,758,America,Northern America,United States,Bonita,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5186,2184,2018,1,2,640,5,1,3,14,62,Africa,North Africa,Egypt,Sharm El Sheikh,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5191,1723,2017,11,3,640,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5260,7935,2018,1,2,640,5,2,8,48,327,America,Northern America,Canada,Brantford,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5273,6319,2018,1,2,640,5,2,8,48,441,America,Northern America,Canada,Montreal,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5279,11978,2018,1,4,640,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
5313,5376,2018,1,5,640,5,2,8,48,572,America,Northern America,Canada,West Vancouver,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
5335,9342,2018,1,3,640,3,2,8,51,1542,America,Northern America,United States,New Jersey,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5340,9475,2018,1,2,640,5,5,21,162,667,Europe,Western Europe,Netherlands,Amsterdam,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5425,1041,2018,1,2,640,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5437,3088,2017,12,3,640,5,2,8,51,652,America,Northern America,United States,Albuquerque,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5461,2022,2017,12,3,640,4,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5472,339,2017,12,4,640,4,1,4,22,106,Africa,Southern Africa,South Africa,Cape Town,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
5510,1396,2019,3,2,640,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5512,6145,2019,3,4,640,3,2,8,48,511,America,Northern America,Canada,Sechelt,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
5526,12137,2019,3,3,640,4,5,18,139,1497,Europe,Eastern Europe,Russia,Moscow,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5561,12444,2019,2,5,640,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
5579,10922,2019,2,3,640,5,2,8,51,1451,America,Northern America,United States,Miami,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5594,6561,2019,2,2,640,4,5,17,135,583,Europe,Central Europe,Switzerland,Zurich,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5595,2448,2019,2,2,640,4,3,11,69,2266,Asia,East Asia,China,Beijing,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5605,5968,2019,2,4,640,5,5,21,163,743,Europe,Western Europe,United Kingdom,Birmingham,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
5615,9737,2018,9,4,640,5,2,8,51,1327,America,Northern America,United States,Las Vegas,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
5619,7570,2019,2,5,640,4,5,21,163,2134,Europe,Western Europe,United Kingdom,Worcester,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
5630,4785,2018,3,3,640,5,2,8,51,898,America,Northern America,United States,Concord,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5638,10244,2019,2,5,640,5,2,8,51,1720,America,Northern America,United States,Portland,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
5655,11783,2019,2,2,640,5,2,8,48,571,America,Northern America,Canada,West Kelowna,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5659,9669,2019,2,2,640,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5661,14,2018,12,4,640,4,5,20,155,220,Europe,Southern Europe,Portugal,Lagos,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
5665,2448,2019,1,3,640,5,3,11,69,2266,Asia,East Asia,China,Beijing,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5713,11591,2019,1,5,640,4,2,8,48,242,America,Northern America,Canada,Kingston,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
5719,12686,2018,8,3,640,5,2,8,51,950,America,Northern America,United States,Denver,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5829,421,2019,1,5,640,5,5,21,163,1396,Europe,Western Europe,United Kingdom,Manchester,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
5853,2931,2018,11,2,640,5,2,8,48,554,America,Northern America,Canada,Vancouver,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5863,3310,2018,12,2,640,4,2,8,51,1451,America,Northern America,United States,Miami,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5882,727,2019,1,3,640,5,3,11,69,2282,Asia,East Asia,China,Hong Kong,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5884,568,2018,12,2,640,4,1,4,22,136,Africa,Southern Africa,South Africa,Johannesburg,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5893,3202,2018,12,2,640,4,2,8,51,769,America,Northern America,United States,Boynton Beach,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5895,2503,2018,12,2,640,5,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5899,12501,2018,12,4,640,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
5902,11481,2018,12,5,640,5,5,21,163,1276,Europe,Western Europe,United Kingdom,kent,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
5906,5883,2018,12,2,640,5,2,8,51,279,America,Northern America,United States,San Jose,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5907,11084,2018,12,2,640,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5933,5923,2018,12,3,640,5,4,15,109,935,Australia & Oceania,Australia,Australia,Darwin,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5936,5757,2018,12,3,640,5,2,8,51,390,America,Northern America,United States,Hamilton,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
5957,3150,2018,12,2,640,3,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
5960,1792,2018,12,5,640,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
5986,97,2018,11,5,640,5,2,8,51,859,America,Northern America,United States,Chicago,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
6020,8007,2018,11,2,640,5,5,21,163,781,Europe,Western Europe,United Kingdom,Bristol,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
6032,12773,2018,10,2,640,4,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
6048,11524,2018,11,3,640,4,2,8,51,1084,America,Northern America,United States,Frisco,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
6081,8104,2018,11,2,640,4,1,4,22,106,Africa,Southern Africa,South Africa,Cape Town,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
6105,7339,2018,11,3,640,5,2,8,51,1748,America,Northern America,United States,Redmond,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
6122,4809,2018,11,3,640,5,2,8,48,426,America,Northern America,Canada,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
6145,5543,2018,11,3,640,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
6159,9554,2018,10,5,640,4,2,8,51,394,America,Northern America,United States,Houston,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
6168,5346,2018,10,4,640,5,2,8,48,339,America,Northern America,Canada,Canada,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
6171,980,2018,11,4,640,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
6243,4533,2018,10,3,640,4,2,8,51,1801,America,Northern America,United States,San Antonio,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
6295,11586,2018,9,2,640,4,2,8,51,1676,America,Northern America,United States,Phoenix,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
6344,11198,2018,9,2,640,4,2,8,51,2036,America,Northern America,United States,Ventura,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
6348,9333,2018,10,3,640,5,2,8,51,1985,America,Northern America,United States,Teutopolis,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
6357,1638,2018,10,3,640,5,4,15,109,545,Australia & Oceania,Australia,Australia,Toronto,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
6387,11558,2017,11,4,640,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
6398,6672,2018,9,4,640,4,3,11,71,2407,Asia,East Asia,Japan,Takayama,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
6425,11739,2018,9,2,640,5,2,6,40,251,America,Caribbean,Trinidad and Tobago,Diego Martin,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
6445,4051,2018,9,5,640,5,2,8,51,1804,America,Northern America,United States,San Diego,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
6475,1403,2018,8,4,640,5,3,14,105,1399,Asia,South East Asia,Philippines,Manila,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
6489,5657,2018,8,3,640,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
6500,5306,2018,9,2,640,4,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
6505,8794,2017,10,4,640,4,2,8,51,1552,America,Northern America,United States,New York City,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
6520,3938,2018,9,2,640,5,5,21,163,1276,Europe,Western Europe,United Kingdom,kent,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
6567,65,2018,8,4,640,5,2,8,51,800,America,Northern America,United States,California Desert,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
6578,8499,2018,8,2,640,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
6622,3341,2018,8,3,640,4,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
6626,6371,2018,7,2,640,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
6682,5021,2018,8,3,640,4,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Family
6688,6491,2018,8,4,640,5,5,21,163,426,Europe,Western Europe,United Kingdom,London,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Friends
6705,9342,2018,8,5,640,5,2,8,51,1542,America,Northern America,United States,New Jersey,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Solo
6773,6555,2018,8,2,640,2,4,15,109,535,Australia & Oceania,Australia,Australia,Sydney,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
6801,122,2018,7,2,640,5,4,15,109,1434,Australia & Oceania,Australia,Australia,Melbourne,Sacred Monkey Forest Sanctuary,"Jl. Monkey Forest, Ubud 80571 Indonesia",63,Nature & Wildlife Areas,Couples
